ENGINEERING CUTOFF RANK OF CET-2016 - R2 Extended ALLOTMENT ( General ) 26-07-2016,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,E001  University Visveswariah College of Engineering  Bangalore,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,106030,--,--,92449,--,--,92393,--,--,81061,--,84520,83103,--,--,80102,80460,84333,91494,--,--,--,--,--
CS Computers,65236,--,--,49021,--,81723,54661,--,--,--,79427,--,57484,--,--,43343,--,45140,74574,--,--,86685,--,--
EC Electronics,84036,--,--,,118083120254,--,83927,--,--,76188,--,--,86475,--,--,76166,111109,99150,125794,--,--,112587,--,--
IE Info.Science,98281,--,--,92396,--,--,79419,--,--,73431,--,--,74027,--,--,70149,--,92300,119394,--,--,--,--,--
ME Mechanical,89763,--,--,90215,--,--,79755,--,--,81367,--,--,87795,--,--,77222,90038,89444,102916,--,--,97258,--,--
86,,,,E086  Sri Sairam College of Engineering(Formerly Shirdi Sai Engg),,,,,,,,,,,,,,,,,,,,
"Anekal,Bangalore",,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CS Computers,97068,--,--,106953,--,111591,77137,--,--,83527,--,--,94395,--,--,75391,94914,104093122320,,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126962,--,--,--,--,--,--,--,--
EE Electrical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126987,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126509,--,--,--,--,--,--,--,--
87,,,E087  Vivekananada Institute of Technology  Bangalore,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,75848,--,--,66021,--,95529,101628,--,--,70292,--,--,--,--,--,58952,--,74296,77408,--,,119325105769,--,--
CS Computers,75332,--,95946,50475,110424,55820,65162,--,--,46290,--,--,49900,--,--,44859,55884,55302,113224,--,--,69568,--,--
EC Electronics,89514,--,--,100011,--,--,70729,--,--,67636,--,--,87441,--,--,63098,93010,109260119227,,--,--,86008,--,--
IE Info.Science,98355,--,--,89750,--,--,77178,--,--,67575,--,--,83226,--,--,65405,--,112916120070,,--,--,--,--,--
ME Mechanical,100252,--,--,97749,--,--,107635,--,--,65534,--,92155,65882,--,--,59189,71598,79273,100467,--,--,--,--,--
88,,,,"E088  Bangalore College of Engineering and Technology  Chandapura,",,,,,,,,,,,,,,,,,,,,
Bangalore,,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,121012,--,--,116614,--,--,93428,--,--,102271,--,112518,94416,--,--,93051,--,109810125260,,--,--,114039,--,--
CS Computers,109313,--,--,126120,--,--,95737113621,,--,82437,--,--,96926,--,--,81597,104658109291,,127500,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127151,--,--,--,--,--,--,--,--
EE Electrical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
IE Info.Science,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127293,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126748,--,--,--,--,--,--,--,--
89,,,E089  B T L Institute of Technology and Management  Bangalore,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,102731,--,--,123452,--,--,106212,--,--,104773,--,--,115414,--,--,98232,113499117382,,127075,--,--,113887,--,--
CS Computers,113090,--,--,108145,--,--,86059,--,--,88136,--,--,124652,--,--,85822,102249125539,,124134,--,--,97555,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,124961,--,--,--,--,--,--,--,--
EE Electrical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,121064,--,--,--,--,--,--,--,--
,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING CUTOFF RANK OF CET-2016 - R2 Extended ALLOTMENT ( General ) 26-07-2016,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
89,,,E089  B T L Institute of Technology and Management  Bangalore,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
IE Info.Science,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126805,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,123649,--,--,--,--,--,--,--,--
90,,,E090  Sri Revana Siddeswara Institute of Technology  Bangalore,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,101207,--,--,109951,--,--,113940,--,--,,94050120180,--,114830,--,--,88568,--,,100840116845,--,--,126474,--,--
CS Computers,102011,--,--,124729,--,--,100041,--,--,101586,--,--,94220,--,--,90434,--,,121360121443,--,--,125141,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127323,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,125739,--,--,--,--,--,--,--,--
91,,E091  K S Institute of Technology  Bangalore,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CS Computers,21035,--,--,23503,--,39424,35253,--,--,19063,42338,37458,18711,--,--,17189,38311,32081,64117,--,85417,55604,--,--
EC Electronics,50410,--,--,35760,43102,--,31769,--,--,21781,--,--,26110,--,52507,19996,35937,44673,95659,106758,--,35679,--,--
ME Mechanical,74355,--,--,50024,--,--,68151,--,--,36933,--,--,53659,--,--,35565,39047,48773,92228,--,105828,48404,--,--
TC Telecommn.,60177,--,--,75919,--,--,85977,--,--,63421,--,--,62346,--,--,57040,61627,74777,115117,--,--,99725,--,--
92,,E092  Vemana Institute of Technology  Bangalore,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,101014,--,--,123656,--,--,115741,--,--,97662,--,--,110561,--,--,96544,--,,112628103298,--,--,121364,--,--
CS Computers,34385,--,--,44735,--,--,50468,--,94054,32699,--,--,31252,97901,77435,27964,28518,44623,85586,--,--,67993,--,--
EC Electronics,68982,--,--,73030,105000,--,66308,--,--,48267,--,95643,56427,--,--,47021,52871,66757,101633,--,--,113560,--,--
IE Info.Science,117429,--,--,65025,--,99704,53186,--,--,50723,--,--,81753,--,--,50341,75817,96171,106651,--,--,77348,--,--
ME Mechanical,100415,--,--,126193,--,--,127440,--,--,109589,--,--,125574,--,--,,100263108606,,119761122032,--,--,126497,--,--
TC Telecommn.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,124391,--,--,--,--,--,--,--,--
93,,,E093  Basavakalyana Engineering College  Basavakalyana,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,--,--,--,--,--,--,--,126084,--,--,--,119400,--,--,103076,--,,108576127470,--,--,--,--,--
CS Computers,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,123097,--,--,--,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,119835,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126618,--,--,--,--,--,--,--,--
94,,E094  Coorg Institute of Technology  Ponnampet,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,--,--,91510,--,--,100507,--,--,85442,--,101160,73656,--,--,66148,98423,98014,100502,--,--,89002,--,--
CS Computers,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,125311,--,--,--,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126386,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,117039,--,--,--,--,--,--,--,--
95,,E095  AMC Engineering College  Bangalore,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,73703,--,--,97239,--,--,68336,--,--,73722,--,--,75897,--,--,68210,--,79927,75764,--,--,--,--,82903
CS Computers,83083,--,118745,47241,--,86860,47216,--,--,39738,--,66054,49354,--,59825,36230,81379,50834,83711,,115061110974,94198,--,--
EC Electronics,103816,--,--,116914,--,--,74397,--,--,72847,--,--,93064,--,--,68857,91230,,100339124766,--,--,122864,--,--
EE Electrical,--,--,--,--,--,--,--,--,--,124034,--,--,120635,--,--,119749,--,--,127478,--,--,--,--,--
IE Info.Science,123592,--,--,70040,--,114144,55213,--,--,65639,--,--,64830,--,--,52265,75236,79195,126145,--,--,116947,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127529,--,--,--,--,--,--,--,--
96,,,,E096  East Point College of Engineering and Technology  Bangalore,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,121972,--,--,126752,--,--,103501,--,--,108130,--,--,105357,--,--,99694,,101429111844,123635,--,--,118766,--,--
CS Computers,67908,126112,--,62509,--,101011,67316,--,--,49874,--,--,66496,--,--,47886,66016,58328,74213,--,82752,71968,--,78597
EC Electronics,119072,--,--,107987,--,--,115279,--,--,85908,--,--,121417,--,--,80588,90890,94279,114203,--,--,119890,--,--
EE Electrical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126882,--,--,--,--,--,--,--,--
IE Info.Science,109313,--,--,119546,--,--,101932,--,--,87807,--,--,109584,--,--,83333,,126414114973,124943,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126876,--,--,--,--,--,--,--,--
,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING CUTOFF RANK OF CET-2016 - R2 Extended ALLOTMENT ( General ) 26-07-2016,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
97,,E097  C M R Institute of Technology  Bangalore,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,39858,--,--,46856,--,48788,35422,--,--,35446,46010,55151,35570,--,--,32359,36458,40849,62698,70318,95448,37902,--,42515
CS Computers,12868,--,--,22858,--,32976,15458,--,--,12485,--,--,17712,18770,22094,10613,21187,21396,53536,76788,84129,32412,--,--
EC Electronics,30684,--,61659,23339,34359,36506,20634,--,92863,19374,--,--,21841,--,29199,14640,25069,23528,52262,75167,74558,44853,--,--
EE Electrical,44952,--,--,48167,--,48660,55836,--,--,32717,--,48483,36313,--,--,30129,36799,38062,75641,--,--,34188,--,--
IE Info.Science,21397,--,31702,24866,--,32091,20259,36810,--,17889,--,--,20991,--,32113,14066,24133,24246,63276,--,--,32735,--,--
ME Mechanical,32283,79347,--,34368,--,49234,31554,--,--,30164,--,--,29791,--,--,25480,43299,35434,57871,--,74906,30241,--,49489
TC Telecommn.,47999,--,--,41401,--,63010,47972,--,--,36276,--,--,32298,--,--,30868,35271,54067,120983,--,--,52730,--,--
98,,E098  Atria Institute of Technology  Bangalore,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,90759,--,--,99064,--,116595,99517,--,--,87854,--,--,82264,--,--,77151,80410,101989100812,,--,--,94835,--,--
CS Computers,25477,--,--,31830,--,52504,28269,--,44407,25574,--,43023,28798,34897,--,22183,26226,39987,77591,--,--,48875,--,--
EC Electronics,53262,--,--,61238,64573,89762,58168,--,--,42320,--,--,49477,--,--,42004,60608,82262,106855,--,--,126281,--,--
IE Info.Science,35539,--,66462,51543,62500,--,46635,--,--,35500,--,--,36049,--,71621,34816,50086,55013,114438,--,--,66254,--,--
ME Mechanical,123199,--,--,98430,--,--,93176,--,--,82629,--,--,79615,--,--,76825,102479127185,,126862,--,--,--,--,--
99,,,E099  New Horizon College of Engineering  Bangalore,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AU Automobile,75431,--,--,45747,--,--,54361,--,--,50096,--,--,53707,--,--,41859,--,82763,77795,--,--,91816,--,--
BT Bio Technology,53534,--,96042,41580,--,--,32768,--,52104,32216,--,--,43443,--,--,27395,77660,36338,77512,--,--,--,--,--
CE Civil,40121,101411,--,43116,--,43419,52920,--,--,34532,--,55306,37648,--,--,33998,35373,41845,63497,--,49723,48238,--,--
CS Computers,19060,--,--,16137,--,27676,17191,--,37198,12537,--,--,14610,37475,--,11452,21157,19422,51784,--,--,17880,--,--
EC Electronics,22004,--,38753,20446,36620,43870,20237,--,--,15700,--,--,21104,--,--,14151,31701,19795,58764,--,--,29378,--,--
EE Electrical,68129,--,--,37290,--,46700,92519,--,--,28335,--,--,30734,--,--,27386,--,33192,67775,--,91722,--,--,--
IE Info.Science,33714,--,--,22999,49849,28902,21813,--,--,16736,--,--,26752,--,29264,15454,28622,27343,80204,--,127295,44471,--,--
ME Mechanical,36811,--,--,46744,--,62207,27840,--,--,31006,--,--,27468,--,46313,26409,31145,36857,85457,97042,--,56268,--,--
100,,E100  K N S Institute of Technology  Bangalore,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,124529,--,--,123545,--,--,120298,--,--,121642,--,--,124873,--,--,,112469119776,123251116566,,--,--,--,--,--
CS Computers,78286,--,--,104393,--,--,69909,--,122119,64493,--,--,106479,--,--,64347,71983,95812,125102,--,--,90413,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,122592,--,--,--,--,--,--,--,--
IE Info.Science,--,--,--,111641,--,--,96301,--,--,105312,--,--,--,--,--,93763,--,95012,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,124528,--,--,--,--,--,--,--,--
101,,,,"E101  Channabasaveshwara Institute of Technology  Gubbi, Tumkur",,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,58844,61480,--,76026,--,--,68351,--,--,45350,--,75131,--,--,--,39358,56660,40656,64013,--,--,59843,--,72325
CS Computers,36847,--,--,53677,--,68211,42459,--,83424,32652,--,--,32385,67547,--,30481,43182,65403,90743,--,100157,39407,--,--
EC Electronics,55149,--,--,57032,71252,60917,61314,--,--,43746,--,--,48402,--,53335,42973,59585,48253,98752,--,115967,68887,--,--
EE Electrical,73243,--,--,97911,--,--,121870,--,--,67842,--,--,64749,--,--,63876,68683,70227,80184,--,107574,--,--,--
IE Info.Science,60260,--,--,67632,--,116881,52422,--,--,55504,--,--,43708,--,--,43685,--,65324,114423,--,121851,--,--,--
ME Mechanical,78238,--,--,78870,--,93900,65969,--,--,73220,--,--,65889,--,85313,62809,73900,79943,83921,115526,98841,68727,--,--
102,,E102  DONBOSCO Institute of Technology  Bangalore,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,61896,--,--,56892,--,72765,47065,--,--,50931,58927,--,50415,--,--,46812,55405,53995,60573,--,86238,--,--,--
CS Computers,25549,76975,--,37858,--,87999,36209,--,52166,24705,--,47224,28472,36655,--,23671,27807,44509,89476,--,--,47687,--,95951
EC Electronics,35600,--,50985,37197,43173,56863,35847,--,--,32120,--,--,36900,--,41710,31472,42757,41509,92796,--,--,83211,--,--
EE Electrical,114021,--,--,82270,--,--,121865,--,--,63897,--,96337,69821,--,--,59702,64403,87027,118411,--,--,--,--,--
IE Info.Science,51516,--,--,40762,--,--,47085,93544,--,28084,--,--,27777,--,--,26433,47060,59486,118158,--,--,75226,--,--
ME Mechanical,95066,--,--,73113,105560,92889,87852,--,94560,59152,--,--,58519,--,89565,55788,56879,72975,112365116031,,--,63581,--,--
TC Telecommn.,--,--,--,99659,--,--,107442,--,--,100194,--,--,101186,--,--,91934,125882112444,,123019,--,--,121194,--,--
103,,E103  Global Academy of Technology  Bangalore,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,49829,--,--,55413,--,60332,91775,--,--,41716,--,60118,46184,--,--,40674,42164,57806,75184,--,86351,44954,--,--
,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING CUTOFF RANK OF CET-2016 - R2 Extended ALLOTMENT ( General ) 26-07-2016,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
103,,E103  Global Academy of Technology  Bangalore,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CS Computers,24499,--,--,26532,39710,48016,29186,--,--,17939,--,--,22925,--,26762,16914,23866,25206,77003,,101051112499,44245,--,--
EC Electronics,38467,--,58971,30593,35544,48815,32450,--,109452,23128,--,--,28502,--,44277,21767,26011,42577,84437,121690,--,47137,--,--
EE Electrical,40801,--,--,46775,--,--,46497,--,--,39232,--,114118,36466,--,--,36358,82281,74644,112862,--,--,--,--,82616
IE Info.Science,28817,--,--,26584,--,48645,37860,--,--,21182,--,--,23758,--,--,19340,--,29474,99768,--,--,41451,--,--
ME Mechanical,47001,--,--,42685,--,91504,125982,--,--,40840,--,--,42784,56822,--,38096,39439,55208,94974,--,120310,55663,--,--
104,,,,E104  Nagarjuna College of Engineering and Technology  Bangalore (R),,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,79441,--,--,77877,--,105429,64707,--,--,61179,--,--,66012,--,83703,55015,56835,62426,85112,,104725127095,59525,--,--
CS Computers,53975,--,--,46531,--,64902,43489,--,--,38736,--,--,49315,--,--,38623,44375,58028,92483,--,119568,56446,--,58388
EC Electronics,91641,--,--,61469,--,74695,90064,--,--,44468,--,60942,70148,--,--,43837,47599,58964,125243,--,--,89944,--,--
IE Info.Science,84135,--,--,61946,--,--,70491,--,--,54254,--,--,74343,--,--,53236,77283,121272115476,,--,--,--,--,--
ME Mechanical,126781,--,--,113150,--,--,104480,--,--,87450,--,--,125881,--,--,84561,95586,126346124809,,--,--,111608,--,--
105,,,E105  Nitte Meenakshi Institutute of Technology  Bangalore,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AE Aeronaut.Engg,13888,--,--,15279,--,31244,13434,--,--,13699,--,--,15797,--,--,12725,14942,16300,33491,--,43382,--,--,--
CE Civil,32492,--,--,33692,--,39103,30844,--,--,26523,47957,39168,28067,--,--,24546,30015,32730,48169,--,61827,33580,--,--
CS Computers,12920,35795,--,12667,--,17916,12603125063,,17677,9544,--,--,8549,--,16840,7463,13830,15879,41636,--,46699,29799,--,--
EC Electronics,23623,--,--,14978,--,21914,14325,--,--,9520,--,18143,9940,21621,--,9236,11956,17457,50466,65587,90129,38406,--,45406
EE Electrical,20607,--,--,25333,--,77489,24092,--,--,18063,--,--,20983,--,--,16783,23817,25522,55147,--,58460,35567,--,--
IE Info.Science,21149,--,35700,16286,26712,22025,16128,--,--,11321,--,--,14032,--,22901,10604,23416,20111,58803,,112647119465,33643,--,33986
ME Mechanical,36971,--,37467,29946,35601,38286,26070,--,41540,20990,--,--,26230,--,26529,17703,22852,25787,62611,75472,79057,26344,--,--
106,,,E106  East West Institute of Technology  Bangalore,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,88665,--,--,93975,--,--,100379,--,--,79411,--,--,80132,83182,93641,75001,81332,85380,103341127237,,--,100016,--,--
CS Computers,56181,--,100179,50325,107248,71751,87986,--,--,48096,--,65884,48244,--,--,41107,41758,56256,109077,--,--,81193,--,--
EC Electronics,85053,--,--,120255,--,--,75816,--,--,77822,--,--,89038,--,--,73631,104679124450,,126402,--,--,77983,--,--
EE Electrical,--,--,--,--,--,--,--,--,--,122116,--,--,--,--,--,118518,--,--,--,--,--,--,--,--
IE Info.Science,,106313120260,--,77423,--,--,89789,--,--,62298,--,68921,62012,--,--,61366,79296,67660,127173,--,--,103368,--,118706
ME Mechanical,--,--,--,127235,--,--,118275,--,--,101922,--,--,106477,--,--,90090,127338122006,,123435,--,--,--,--,--
107,,E107  B N M Institute of Technology  Bangalore,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CS Computers,8328,--,--,10803,--,16336,9935,--,38146,7499,29375,--,8428,--,--,5739,13445,11699,42832,--,--,25151,--,--
EC Electronics,8768,--,28745,11845,48061,23466,11236,--,--,7067,--,--,8595,--,15691,6728,12911,14281,47459,123441,--,20460,--,--
EE Electrical,31911,--,--,22374,--,--,26487,--,--,14512,--,31763,15755,--,--,14301,21917,30404,49948,--,--,--,--,--
IE Info.Science,12611,--,--,11618,--,18788,16267,--,--,10933,--,--,9352,--,--,7305,--,14771,48370,--,54821,--,--,--
ME Mechanical,17888,--,--,22502,--,--,22673,--,--,17497,--,--,15132,--,--,13775,22701,35291,50658,--,--,--,--,39364
108,,,E108  Saptagiri College of Engineering.  Bangalore,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
BT Bio Technology,82834,--,--,54985,--,--,77281,--,--,49677,--,65139,54086,--,--,46534,--,52621,78461,--,--,--,--,110709
CE Civil,42435,--,--,46533,--,69274,82627,--,--,35622,--,--,--,--,--,34917,42335,51100,80620,--,82833,47075,--,--
CS Computers,18520,58685,--,20876,--,39139,19179,--,--,18036,--,30228,24619,--,--,16075,29620,28154,70253,--,--,33915,--,--
EC Electronics,32983,--,--,28285,--,38401,40442,--,126713,20156,--,--,24588,33792,33738,17306,30349,30364,82103,--,--,45450,--,--
EE Electrical,75811,--,--,76167,--,--,111620,--,--,51360,--,--,61054,--,--,47758,48495,119700,87525,--,--,50416,--,--
IE Info.Science,21550,--,58075,31902,46579,54046,38159,--,--,20421,--,--,28207,--,35560,19200,30820,28446,95884,--,--,53547,--,--
ME Mechanical,42605,--,118561,39983,--,68768,33550,--,--,32816,--,--,40879,--,--,32341,38681,48783,83653,116477,--,66447,--,--
109,,E109  City Engineering College  Bangalore,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127356,--,--,--,--,--,--,--,--
CS Computers,95164,--,--,88085,--,--,77106,--,--,73177,--,--,95629,--,--,64907,100752123403,,124737,--,--,125055,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,125551,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126416,--,--,--,--,--,--,--,--
,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING CUTOFF RANK OF CET-2016 - R2 Extended ALLOTMENT ( General ) 26-07-2016,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
110,,,E110  Yellamma Dasappa Institute of Technology  Bangalore,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126050,--,--,--,--,--,--,--,--
CS Computers,95227,--,,114414101837,--,--,97864,--,--,82799,--,--,78969,--,--,76860,--,106326104257,,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,125052,--,--,--,--,--,--,--,--
IE Info.Science,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,118594,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,125444,--,--,--,--,--,--,--,--
111,,,E111  Sri Venkateshwara College of Engineering  Bangalore,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
